image,artist,school,technique,timeframe,type,technique_macro
31395-paolina4.jpg,Marco PINO,italian,fresco,1551-1600,historical,fresco
29342-lamentat.jpg,Giovan Battista NALDINI,italian,oil,1551-1600,religious,oil
20905-boygirl2.jpg,Bernhard KEIL,danish,oil,1651-1700,genre,oil
09273-colonna1.jpg,Giovanni COLI,italian,fresco,1651-1700,interior,fresco
19026-autumn.jpg,Jacob Philipp HACKERT,german,oil,1751-1800,landscape,oil
22936-03tailor.jpg,Pietro LONGHI,italian,oil,1701-1750,genre,oil
28713-stjerome.jpg,Bartolomeo MONTAGNA,italian,oil,1451-1500,religious,oil
13911-arquebus.jpg,Govert Teunisz. FLINCK,dutch,oil,1601-1650,portrait,oil
29808-port_man.jpg,Jacob van OOST the Younger,flemish,oil,1651-1700,portrait,oil
36057-coronati.jpg,Cecchino del SALVIATI,italian,oil,1501-1550,religious,oil
30239-09venus.jpg,PALMA GIOVANE,italian,oil,1551-1600,mythological,oil
22208-healing.jpg,Lucas van LEYDEN,netherlandish,oil,1501-1550,religious,oil
09094-portrai2.jpg,Joos van CLEVE,flemish,oil,1501-1550,portrait,oil
44734-composit.jpg,Francesco ZUCCHI,italian,oil,1551-1600,portrait,oil
14003-portalid.jpg,Lavinia FONTANA,italian,oil,1551-1600,portrait,oil
33347-sebasti.jpg,Nicolas RÉGNIER,french,oil,1601-1650,religious,oil
08459-christ_p.jpg,Giuseppe CESARI,italian,oil,1601-1650,religious,oil
17728-215goya.jpg,Francisco de GOYA Y LUCIENTES,spanish,oil,1801-1850,portrait,oil
32950-06alba.jpg,RAFFAELLO Sanzio,italian,oil,1501-1550,religious,oil
40938-06virgix.jpg,Flemish UNKNOWN MASTER,flemish,oil,1501-1550,religious,oil
24619-diptych1.jpg,Quentin MASSYS,flemish,oil,1451-1500,portrait,oil
23133-2chapte9.jpg,Pietro LORENZETTI,italian,fresco,1301-1350,religious,fresco
00281-madchild.jpg,ALESSO DI BENOZZO,italian,tempera,1501-1550,religious,tempera
31311-madchild.jpg,PIETRO DI DOMENICO DA SIENA,italian,tempera,1451-1500,religious,tempera
21670-rebelang.jpg,Charles LE BRUN,french,oil,1651-1700,religious,oil
24266-vase_fl1.jpg,MARIO DEI FIORI,italian,oil,1601-1650,still-life,oil
28759-3marytud.jpg,Anthonis MOR VAN DASHORST,flemish,oil,1551-1600,portrait,oil
20033-out_inn.jpg,Abraham Danielsz. HONDIUS,dutch,oil,1651-1700,genre,oil
32716-cavalry.jpg,August QUERFURT,german,oil,1701-1750,historical,oil
40114-family.jpg,Robert TOURNI?RES,french,oil,1701-1750,portrait,oil
13681-vision.jpg,Pedro FERNÁNDEZ,spanish,oil,1501-1550,religious,oil
39453-0gonzaga.jpg,TINTORETTO,italian,oil,1551-1600,historical,oil
00414-3george2.jpg,ALTICHIERO da Zevio,italian,fresco,1351-1400,religious,fresco
07055-conversi.jpg,Denys CALVAERT,flemish,oil,1551-1600,religious,oil
30234-05apol1.jpg,PALMA GIOVANE,italian,oil,1551-1600,mythological,oil
23602-holyfami.jpg,Pietro Antonio MAGATTI,italian,oil,1701-1750,religious,oil
27008-s_elena2.jpg,MICHELE DI MATTEO,italian,tempera,1401-1450,religious,tempera
36039-harbour.jpg,Alessandro SALUCCI,italian,oil,1601-1650,landscape,oil
34973-3naturno.jpg,Italian ROMANESQUE PAINTER,italian,fresco,0751-0800,religious,fresco
29836-strozzi.jpg,ORCAGNA,italian,tempera,1351-1400,religious,tempera
23178-16monaco.jpg,LORENZO Monaco,italian,tempera,1401-1450,religious,tempera
31794-grotto.jpg,Bernardino POCCETTI,italian,fresco,1551-1600,interior,fresco
20709-s_aristo.jpg,JOOS van Wassenhove,flemish,oil,1451-1500,portrait,oil
21891-timesave.jpg,François LEMOYNE,french,oil,1701-1750,mythological,oil
30220-4ducale21.jpg,PALMA GIOVANE,italian,oil,1551-1600,mythological,oil
38377-venus_cu.jpg,Lambert SUSTRIS,dutch,oil,1551-1600,mythological,oil
29485-towndusk.jpg,Aert van der NEER,dutch,oil,1601-1650,landscape,oil
21639-didobull.jpg,Gregorio LAZZARINI,italian,oil,1651-1700,mythological,oil
09087-lament.jpg,Joos van CLEVE,flemish,oil,1501-1550,religious,oil
18639-4predel.jpg,Matthias GRÜNEWALD,german,oil,1501-1550,religious,oil
43239-port_man.jpg,François-André VINCENT,french,oil,1751-1800,portrait,oil
02985-borso.jpg,BALDASSARE D' ESTE,italian,tempera,1451-1500,portrait,tempera
32907-5ceilin.jpg,RAFFAELLO Sanzio,italian,fresco,1501-1550,religious,fresco
30618-borghese.jpg,Giuseppe PELLIZZA DA VOLPEDO,italian,oil,1851-1900,landscape,oil
37815-coronati.jpg,SPINELLO ARETINO,italian,tempera,1351-1400,religious,tempera
40210-blodget.jpg,John TRUMBULL,american,oil,1801-1850,portrait,oil
13558-1view.jpg,Giovanni Antonio FASOLO,italian,fresco,1551-1600,interior,fresco
37304-foglia1.jpg,SIMONE MARTINI,italian,fresco,1301-1350,religious,fresco
37398-boardwal.jpg,Franz SKARBINA,german,oil,1851-1900,genre,oil
17622-louisphi.jpg,Nicolas-Louis-François GOSSE,french,oil,1801-1850,historical,oil
07961-farnes05.jpg,Annibale CARRACCI,italian,fresco,1551-1600,mythological,fresco
30378-portlady.jpg,Luis PARET Y ALCAZÁR,spanish,oil,1751-1800,portrait,oil
04935-casio1.jpg,Giovanni Antonio BOLTRAFFIO,italian,oil,1451-1500,portrait,oil
36707-larderst.jpg,Floris Gerritsz. van SCHOOTEN,dutch,oil,1601-1650,still-life,oil
44235-graveyar.jpg,Matthias WITHOOS,dutch,oil,1651-1700,landscape,oil
05775-beggars.jpg,Sébastien BOURDON,french,oil,1601-1650,genre,oil
07104-altarpie.jpg,Pedro de CAMPA?A,spanish,oil,1501-1550,religious,oil
18959-dossal.jpg,GUIDO DI GRAZIANO,italian,tempera,1251-1300,religious,tempera
03625-nolleken.jpg,Sir William BEECHEY,english,oil,1751-1800,portrait,oil
20938-mirror.jpg,Georg Friedrich KERSTING,german,oil,1801-1850,genre,oil
21706-bacchus.jpg,LE NAIN brothers,french,oil,1601-1650,mythological,oil
24279-madsaint.jpg,MARIOTTO DI NARDO,italian,tempera,1401-1450,religious,tempera
07703-2annunc1.jpg,Fra CARNEVALE,italian,tempera,1451-1500,religious,tempera
23333-01carry.jpg,Lorenzo LOTTO,italian,oil,1501-1550,religious,oil
38537-3allegor.jpg,Abraham van den TEMPEL,dutch,oil,1651-1700,historical,oil
24346-stillif2.jpg,Jacob MARREL,german,oil,1651-1700,still-life,oil
04538-stia_tri.jpg,BICCI DI LORENZO,italian,tempera,1401-1450,religious,tempera
00512-brothel.jpg,Jan van AMSTEL,netherlandish,oil,1501-1550,genre,oil
05088-ven_mars.jpg,Paris BORDONE,italian,oil,1501-1550,mythological,oil
28357-triumph.jpg,Claes Cornelisz. MOEYAERT,dutch,oil,1601-1650,mythological,oil
03169-frascati.jpg,Jean BARBAULT,french,oil,1701-1750,portrait,oil
06039-entrance.jpg,Joseph van BREDAEL,flemish,oil,1701-1750,landscape,oil
20481-portyman.jpg,JACOPO DA VALENZA,italian,oil,1451-1500,portrait,oil
04574-drinking.jpg,Jan van BIJLERT,dutch,oil,1601-1650,genre,oil
15793-village1.jpg,Pieter GIJSELS,flemish,oil,1651-1700,landscape,oil
08029-cardinal.jpg,Rosalba CARRIERA,italian,pastel,1701-1750,portrait,pastel
30622-luther.jpg,Georg PENCZ,german,oil,1501-1550,portrait,oil
01034-egypt.jpg,Giovanni Andrea ANSALDO,italian,oil,1601-1650,religious,oil
30687-adoratio.jpg,PERINO DEL VAGA,italian,oil,1501-1550,religious,oil
14623-1south1.jpg,Agnolo GADDI,italian,fresco,1351-1400,religious,fresco
43829-mosonyi.jpg,Henrik WEBER,hungarian,oil,1801-1850,portrait,oil
06313-williams.jpg,Mather BROWN,american,oil,1801-1850,portrait,oil
39835-dauphin.jpg,Louis TOCQUÉ,french,oil,1701-1750,portrait,oil
14576-son.jpg,Friedrich Heinrich FÜGER,german,oil,1751-1800,portrait,oil
24946-bluejea4.jpg,MASTER of the Blue Jeans,italian,oil,1651-1700,genre,oil
00655-lastsu.jpg,ANDREA DEL SARTO,italian,fresco,1501-1550,religious,fresco
22202-2cardpla.jpg,Lucas van LEYDEN,netherlandish,oil,1501-1550,genre,oil
41108-10adorat.jpg,German UNKNOWN MASTER,german,oil,1401-1450,religious,oil
05865-scrubbin.jpg,André BOUYS,french,oil,1651-1700,genre,oil
10082-10altar.jpg,Lucas the Elder CRANACH,german,oil,1501-1550,religious,oil
35910-3magdale.jpg,Andrea SACCHI,italian,oil,1601-1650,religious,oil
33341-baptist.jpg,Nicolas RÉGNIER,french,oil,1601-1650,religious,oil
03185-newtest.jpg,BARNA DA SIENA,italian,fresco,1301-1350,religious,fresco
16781-1south2.jpg,GIULIO ROMANO,italian,fresco,1501-1550,mythological,fresco
43629-orpheus.jpg,Sebastian VRANCX,flemish,oil,1601-1650,mythological,oil
37263-90death.jpg,SIMONE MARTINI,italian,fresco,1301-1350,religious,fresco
16826-lucretia.jpg,GIULIO ROMANO,italian,fresco,1501-1550,mythological,fresco
41511-cosimo2.jpg,Italian UNKNOWN MASTER,italian,oil,1551-1600,portrait,oil
21150-waterfa.jpg,Joseph Anton KOCH,austrian,oil,1801-1850,landscape,oil
24649-triptych.jpg,MASTER Bertram,german,oil,1351-1400,religious,oil
30614-3albriz1.jpg,Giovanni Antonio PELLEGRINI,italian,oil,1701-1750,mythological,oil
22323-45beach.jpg,Max LIEBERMANN,german,oil,1851-1900,landscape,oil
11615-cesarin1.jpg,DOMENICHINO,italian,oil,1601-1650,portrait,oil
09162-pieta.jpg,Giulio CLOVIO,italian,tempera,1501-1550,religious,tempera
08874-17david.jpg,CIMA da Conegliano,italian,oil,1451-1500,religious,oil
22358-rembrand.jpg,Jan LIEVENS,dutch,oil,1601-1650,portrait,oil
21942-1musicia.jpg,LEONARDO da Vinci,italian,oil,1451-1500,portrait,oil
10470-sacrame1.jpg,Giuseppe Maria CRESPI,italian,oil,1701-1750,religious,oil
44271-2rome.jpg,Caspar Andriaans van WITTEL,dutch,oil,1651-1700,landscape,oil
19767-woodedlb.jpg,Meyndert HOBBEMA,dutch,oil,1651-1700,landscape,oil
41966-miracle.jpg,Juan de VALDÉS LEAL,spanish,oil,1651-1700,religious,oil
29254-106muril.jpg,Bartolomé Esteban MURILLO,spanish,oil,1651-1700,religious,oil
38911-021apoll.jpg,Giovanni Battista TIEPOLO,italian,oil,1701-1750,mythological,oil
03544-03renoir.jpg,Jean-Frédéric BAZILLE,french,oil,1851-1900,portrait,oil
17531-9christ.jpg,Jan GOSSART,flemish,oil,1501-1550,religious,oil
21815-flowers1.jpg,Willem van LEEN,dutch,oil,1751-1800,still-life,oil
06749-burgomas.jpg,Barthel the Elder BRUYN,german,oil,1501-1550,portrait,oil
39531-anacreon.jpg,Johann Heinrich the Elder TISCHBEIN,german,oil,1751-1800,mythological,oil
09100-calvary.jpg,Marten van I CLEVE,flemish,oil,1551-1600,religious,oil
18760-guard302.jpg,Francesco GUARDI,italian,oil,1751-1800,landscape,oil
24504-0view.jpg,MASOLINO da Panicale,italian,fresco,1401-1450,interior,fresco
03064-apollo.jpg,Hendrick van BALEN,flemish,oil,1601-1650,mythological,oil
07950-selfport.jpg,Annibale CARRACCI,italian,oil,1551-1600,portrait,oil
29583-altarpi2.jpg,NICCOL? DA FOLIGNO,italian,oil,1451-1500,religious,oil
21642-orpheus.jpg,Gregorio LAZZARINI,italian,oil,1651-1700,mythological,oil
04840-still_li.jpg,Maerten BOELEMA DE STOMME,dutch,oil,1651-1700,still-life,oil
44253-nieuwe3.jpg,Emanuel de WITTE,dutch,oil,1651-1700,interior,oil
38081-italiana.jpg,Abraham STORCK,dutch,oil,1651-1700,landscape,oil
17990-13vault.jpg,Benozzo GOZZOLI,italian,fresco,1451-1500,religious,fresco
27064-port_man.jpg,Michiel Jansz. van MIEREVELD,dutch,oil,1601-1650,portrait,oil
19310-elliston.jpg,George Henry HARLOW,english,oil,1801-1850,portrait,oil
43420-triptych.jpg,Bartolomeo VIVARINI,italian,tempera,1451-1500,religious,tempera
14386-grimani.jpg,Battista FRANCO,italian,fresco,1501-1550,interior,fresco
36300-virgin_c.jpg,Giovanni SANTI,italian,tempera,1451-1500,religious,tempera
38044-nanette.jpg,Karl Joseph STIELER,german,oil,1801-1850,portrait,oil
03229-colomba1.jpg,Giovanni BARONZIO,italian,tempera,1301-1350,religious,tempera
23615-c_adored.jpg,Alessandro MAGNASCO,italian,oil,1701-1750,religious,oil
30910-madonna.jpg,PESELLINO,italian,tempera,1451-1500,religious,tempera
25372-shadow.jpg,Helen Galloway MCNICOLL,american,oil,1851-1900,genre,oil
25209-fragment.jpg,MASTER of the View of Ste Gudule,flemish,oil,1451-1500,religious,oil
24603-c_cross.jpg,Quentin MASSYS,flemish,oil,1451-1500,religious,oil
32162-eleonora.jpg,Frans the Younger POURBUS,flemish,oil,1601-1650,portrait,oil
09412-marine1.jpg,Edward William COOKE,english,oil,1851-1900,landscape,oil
30223-4ducale32.jpg,PALMA GIOVANE,italian,oil,1551-1600,historical,oil
35854-seascape.jpg,Salomon van RUYSDAEL,dutch,oil,1601-1650,landscape,oil
10432-headmoor.jpg,Gaspard de CRAYER,flemish,oil,1601-1650,portrait,oil
09055-nuptials.jpg,Hendrik de CLERCK,flemish,oil,1601-1650,mythological,oil
24364-family.jpg,Wilhelm Nicolai MARSTRAND,danish,oil,1801-1850,portrait,oil
13224-immacula.jpg,Juan Antonio Frias y ESCALANTE,spanish,oil,1651-1700,religious,oil
03332-lamentat.jpg,Fra BARTOLOMEO,italian,oil,1501-1550,religious,oil
29835-strozz1.jpg,ORCAGNA,italian,tempera,1351-1400,religious,tempera
13280-allegory.jpg,Willem EVERSDIJCK,dutch,oil,1651-1700,mythological,oil
04908-jacob.jpg,Hans BOL,flemish,oil,1551-1600,landscape,oil
32537-adoratio.jpg,PSEUDO-PIER FRANCESCO FIORENTINO,italian,tempera,1451-1500,religious,tempera
21378-aurora.jpg,Gérard de LAIRESSE,dutch,oil,1651-1700,mythological,oil
19046-satyr.jpg,David de HAEN,dutch,oil,1601-1650,mythological,oil
33503-08portra.jpg,REMBRANDT Harmenszoon van Rijn,dutch,oil,1601-1650,portrait,oil
32050-croesus.jpg,Willem de POORTER,dutch,oil,1601-1650,historical,oil
13501-zodiac05.jpg,Giovanni Maria FALCONETTO,italian,fresco,1501-1550,mythological,fresco
26716-lu09asa.jpg,MICHELANGELO Buonarroti,italian,fresco,1501-1550,religious,fresco
19218-78preach.jpg,Frans HALS,dutch,oil,1601-1650,portrait,oil
41509-conversa.jpg,Italian UNKNOWN MASTER,italian,tempera,1501-1550,religious,tempera
42264-0508vela.jpg,Diego Rodriguez de Silva y VELÁZQUEZ,spanish,oil,1601-1650,portrait,oil
21248-volkonsk.jpg,Franz KRÜGER,german,oil,1801-1850,portrait,oil
43737-wendelin.jpg,Friedrich WALTHER,german,oil,1451-1500,religious,oil
42893-1view0.jpg,Paolo VERONESE,italian,fresco,1551-1600,interior,fresco
31912-virgin_c.jpg,POMARANCIO,italian,oil,1551-1600,religious,oil
33540-61portra.jpg,REMBRANDT Harmenszoon van Rijn,dutch,oil,1601-1650,portrait,oil
11557-adoratio.jpg,Gaspare DIZIANI,italian,oil,1701-1750,religious,oil
20657-view_bay.jpg,Antonio JOLI,italian,oil,1701-1750,landscape,oil
20479-annuncia.jpg,JACOPO DA MONTAGNANA,italian,tempera,1451-1500,religious,tempera
22341-1girl.jpg,Jan LIEVENS,dutch,oil,1601-1650,portrait,oil
29328-4nagybal.jpg,János NAGY BALOGH,hungarian,oil,1851-1900,still-life,oil
29700-bathsheb.jpg,Jan van NOORDT,dutch,oil,1651-1700,historical,oil
36826-sacracon.jpg,SEBASTIANO DEL PIOMBO,italian,oil,1501-1550,religious,oil
14826-circumci.jpg,GAROFALO,italian,oil,1501-1550,religious,oil
23724-kensingt.jpg,Paul MAITLAND,english,oil,1851-1900,landscape,oil
30720-arrival.jpg,Léon-Jean-Bazille PERRAULT,french,oil,1851-1900,historical,oil
32793-29christ.jpg,RAFFAELLO Sanzio,italian,oil,1501-1550,religious,oil
29600-triptyc.jpg,NICCOL? DI PIETRO GERINI,italian,tempera,1351-1400,religious,tempera
17457-spaniel2.jpg,Thomas GOOCH,english,oil,1751-1800,other,oil
41174-z_ag.jpg,German UNKNOWN MASTER,german,oil,1501-1550,portrait,oil
11612-agucchi2.jpg,DOMENICHINO,italian,oil,1601-1650,portrait,oil
36458-gastonfo.jpg,Giovanni Girolamo SAVOLDO,italian,oil,1501-1550,portrait,oil
21503-council.jpg,Giovanni LANFRANCO,italian,fresco,1601-1650,mythological,fresco
18899-swallow.jpg,GUERCINO,italian,oil,1601-1650,religious,oil
23292-04rosary.jpg,Lorenzo LOTTO,italian,oil,1501-1550,portrait,oil
03770-037prese.jpg,Giovanni BELLINI,italian,tempera,1451-1500,religious,tempera
08971-turkey.jpg,Pieter CLAESZ.,dutch,oil,1601-1650,still-life,oil
06934-adorati.jpg,Guglielmo CACCIA,italian,fresco,1601-1650,religious,fresco
34935-15isere.jpg,French ROMANESQUE PAINTER,french,fresco,1051-1100,religious,fresco
34941-25french.jpg,French ROMANESQUE PAINTER,french,fresco,1101-1150,religious,fresco
00517-rossini.jpg,Vito d' ANCONA,italian,oil,1851-1900,portrait,oil
02884-apotheos.jpg,BACICCIO,italian,oil,1651-1700,religious,oil
16841-virgin_c.jpg,GIULIO ROMANO,italian,oil,1501-1550,religious,oil
25302-venus_cu.jpg,Marie-Constance MAYER,french,oil,1801-1850,mythological,oil
43438-estuary2.jpg,Simon de VLIEGER,dutch,oil,1601-1650,landscape,oil
10683-pancraz4.jpg,Bernardo DADDI,italian,tempera,1301-1350,religious,tempera
23793-anthony2.jpg,Jan MANDIJN,flemish,oil,1501-1550,religious,oil
36726-1allegor.jpg,Johann Heinrich SCHÖNFELD,german,oil,1601-1650,mythological,oil
22575-5vault2.jpg,Filippino LIPPI,italian,fresco,1451-1500,religious,fresco
20906-grapepic.jpg,Bernhard KEIL,danish,oil,1651-1700,genre,oil
20682-02jongk.jpg,Johan Barthold JONGKIND,dutch,oil,1851-1900,landscape,oil
02766-isaacble.jpg,Gioachino ASSERETO,italian,oil,1601-1650,religious,oil
24940-bielefe2.jpg,MASTER of the Berswordt Altarpiece,german,oil,1351-1400,religious,oil
24230-geremia.jpg,Michele MARIESCHI,italian,oil,1701-1750,landscape,oil
16587-2pitti.jpg,GIOVANNI DA SAN GIOVANNI,italian,fresco,1601-1650,interior,fresco
40165-adorati.jpg,Luis TRISTÁN DE ESCAMILLA,spanish,oil,1601-1650,religious,oil
33580-121portr.jpg,REMBRANDT Harmenszoon van Rijn,dutch,oil,1601-1650,portrait,oil
25206-roudnice.jpg,MASTER of the Trebon Altarpiece,bohemian,tempera,1351-1400,religious,tempera
20472-eligius.jpg,JACOPO DA EMPOLI,italian,oil,1551-1600,religious,oil
41376-06scene1.jpg,Italian UNKNOWN MASTER,italian,tempera,1301-1350,religious,tempera
42044-folkes.jpg,John the Younger VANDERBANK,english,oil,1701-1750,portrait,oil
13138-dream.jpg,Adam ELSHEIMER,german,oil,1551-1600,religious,oil
10634-oriental.jpg,Benjamin Gerritsz. CUYP,dutch,oil,1601-1650,genre,oil
26580-05_2ce5f.jpg,MICHELANGELO Buonarroti,italian,fresco,1501-1550,religious,fresco
04833-houndsbo.jpg,Pieter BOEL,flemish,oil,1651-1700,genre,oil
34004-1renoi06.jpg,Pierre-Auguste RENOIR,french,oil,1851-1900,mythological,oil
13587-selfport.jpg,Giovanni FATTORI,italian,oil,1851-1900,portrait,oil
27099-luteplay.jpg,Willem van MIERIS,dutch,oil,1701-1750,genre,oil
36878-charity2.jpg,Vincent SELLAER,flemish,oil,1501-1550,religious,oil
43136-esther_a.jpg,Jan VICTORS,dutch,oil,1651-1700,religious,oil
30998-dominica.jpg,Giovanni Battista PIAZZETTA,italian,oil,1701-1750,religious,oil
09242-dominic1.jpg,Claudio COELLO,spanish,oil,1651-1700,religious,oil
29930-smoker1.jpg,Adriaen Jansz. van OSTADE,dutch,oil,1651-1700,genre,oil
19566-port_man.jpg,Bartholomeus van der HELST,dutch,oil,1601-1650,portrait,oil
36611-morning.jpg,Karl Friedrich SCHINKEL,german,oil,1801-1850,landscape,oil
24732-crucifix.jpg,MASTER of Budapest,spanish,tempera,1501-1550,religious,tempera
09686-6saturn2.jpg,Pietro da CORTONA,italian,fresco,1601-1650,interior,fresco
21371-educatio.jpg,Louis-Jean-François LAGRENÉE,french,oil,1751-1800,religious,oil
41448-benedict.jpg,Italian UNKNOWN MASTER,italian,fresco,1451-1500,religious,fresco
44277-8rome.jpg,Caspar Andriaans van WITTEL,dutch,tempera,1651-1700,landscape,tempera
17702-la_diana.jpg,Abraham GOVAERTS,flemish,oil,1601-1650,mythological,oil
13162-glacier.jpg,Thomas ENDER,austrian,oil,1801-1850,landscape,oil
00428-alchitro.jpg,Cristofano dell' ALTISSIMO,italian,oil,1551-1600,portrait,oil
31968-08mauri.jpg,Jacopo PONTORMO,italian,oil,1501-1550,religious,oil
21715-p_interi.jpg,LE NAIN brothers,french,oil,1601-1650,interior,oil
39605-31matthe.jpg,TIZIANO Vecellio,italian,oil,1501-1550,religious,oil
34119-abraham.jpg,Jean II RESTOUT,french,oil,1701-1750,religious,oil
38764-deesis3.jpg,THEOPHANES the Greek,greek,tempera,1351-1400,religious,tempera
29186-stillif1.jpg,Cristoforo MUNARI,italian,oil,1701-1750,still-life,oil
42353-joy_ice.jpg,Esaias van de VELDE,dutch,oil,1601-1650,landscape,oil
44612-mystic_m.jpg,Giovanni Battista ZELOTTI,italian,oil,1551-1600,religious,oil
24535-06olona.jpg,MASOLINO da Panicale,italian,fresco,1401-1450,religious,fresco
41017-13allego.jpg,French UNKNOWN MASTER,french,oil,1601-1650,still-life,oil
35684-bentheij.jpg,Jacob Isaackszon van RUISDAEL,dutch,oil,1651-1700,landscape,oil
10521-saints1.jpg,Carlo CRIVELLI,italian,tempera,1451-1500,religious,tempera
00732-5mira3.jpg,Giuseppe ANGELI,italian,fresco,1701-1750,historical,fresco
43445-stormy.jpg,Simon de VLIEGER,dutch,oil,1601-1650,landscape,oil
04104-harbour1.jpg,Nicolaes BERCHEM,dutch,oil,1651-1700,landscape,oil
08405-catherin.jpg,CENNI di Francesco di Ser Cenni,italian,tempera,1351-1400,religious,tempera
44284-florenc1.jpg,Caspar Andriaans van WITTEL,dutch,oil,1651-1700,landscape,oil
22343-4elemen1.jpg,Jan LIEVENS,dutch,oil,1601-1650,mythological,oil
22449-classica.jpg,Hendrik Frans van LINT,flemish,oil,1701-1750,landscape,oil
44323-emmaus.jpg,Artus WOLFFORT,flemish,oil,1601-1650,religious,oil
33393-15newtes.jpg,REMBRANDT Harmenszoon van Rijn,dutch,oil,1601-1650,religious,oil
07702-1madonna.jpg,Fra CARNEVALE,italian,tempera,1451-1500,religious,tempera
21023-portrai1.jpg,Thomas de KEYSER,dutch,oil,1601-1650,portrait,oil
34249-landscap.jpg,Marco RICCI,italian,oil,1701-1750,landscape,oil
02473-1fresco1.jpg,Giuseppe ARCIMBOLDO,italian,fresco,1551-1600,religious,fresco
05823-1tripti1.jpg,Dieric the Elder BOUTS,netherlandish,oil,1451-1500,religious,oil
36082-1view3.jpg,Cecchino del SALVIATI,italian,fresco,1501-1550,religious,fresco
10670-coronat5.jpg,Bernardo DADDI,italian,tempera,1301-1350,religious,tempera
05911-panigar2.jpg,Donato BRAMANTE,italian,fresco,1451-1500,other,fresco
15339-poggio1.jpg,Tommaso GHERARDINI,italian,fresco,1751-1800,historical,fresco
36083-2david1.jpg,Cecchino del SALVIATI,italian,fresco,1501-1550,religious,fresco
10641-soldiers.jpg,Benjamin Gerritsz. CUYP,dutch,oil,1601-1650,genre,oil
24963-cassone4.jpg,MASTER of the Cassoni Campana,italian,oil,1501-1550,mythological,oil
08921-smaurice.jpg,Romulo CINCINNATO,italian,oil,1551-1600,religious,oil
31012-st_jamex.jpg,Giovanni Battista PIAZZETTA,italian,oil,1701-1750,religious,oil
42096-14cana.jpg,Giorgio VASARI,italian,oil,1551-1600,religious,oil
